,trip,lon,lat,x,y,x_std,y_std,dist_colony,step_distance,step_direction
1485,simulation_07,-77.2566146850586,-11.82970142364502,822.0765215213386,-6311.566870912156,0.027402550717377953,-0.21038556236373854,6362.6581152061735,477.4378039938307,-91.50872863210793
1486,simulation_07,-77.24879455566406,-11.826423645019531,1692.553247498657,-5946.709735889712,0.05641844158328856,-0.1982236578629904,6173.191990442149,926.8303461035364,113.36938199890108
1487,simulation_07,-77.24858856201172,-11.825242042541504,1715.482878329279,-5815.182825708505,0.05718276261097596,-0.19383942752361685,6052.783109143384,133.42793624796204,-57.13493647655116
1488,simulation_07,-77.24211883544922,-11.820354461669922,2435.643135528075,-5271.134871972681,0.0811881045176025,-0.1757044957324227,5785.263570164089,890.4200391314099,42.65534858406981
1489,simulation_07,-77.24542999267578,-11.818946838378906,2067.0705510654834,-5114.449061296764,0.06890235170218278,-0.1704816353765588,5500.16435709488,393.3149401930941,-118.86258308061696
1490,simulation_07,-77.23506927490234,-11.812360763549805,3220.3460572871404,-4381.337808906598,0.10734486857623801,-0.14604459363021993,5397.554444960304,1346.005307576736,123.52370288685677
1491,simulation_07,-77.23634338378906,-11.810908317565918,3078.5220443718117,-4219.662680411055,0.10261740147906039,-0.14065542268036849,5185.272963272713,213.0965033223949,-97.6507260736667
1492,simulation_07,-77.23479461669922,-11.805716514587402,3250.9188983946365,-3641.7510589207473,0.10836396327982122,-0.1213917019640249,4836.284783967695,602.0447762531189,56.928706548611615
1493,simulation_07,-77.2383804321289,-11.80479621887207,2851.773472824549,-3539.310810070978,0.09505911576081831,-0.11797702700236593,4507.756490966921,403.90939600244366,-91.58624007673899
1494,simulation_07,-77.23603057861328,-11.803933143615723,3113.341113410904,-3443.239903118603,0.1037780371136968,-0.11477466343728676,4598.285646046019,273.46669061192813,144.74135823725425
1495,simulation_07,-77.23811340332031,-11.802626609802246,2881.497068345726,-3297.8065964614166,0.09604990227819087,-0.10992688654871388,4339.589726541021,269.54304807924046,-126.77979041478625
1496,simulation_07,-77.2353286743164,-11.79664421081543,3191.4717073522834,-2631.891901088768,0.10638239024507612,-0.08772973003629227,4085.0315385821723,731.7846607417639,81.84355833743348
1497,simulation_07,-77.23904418945312,-11.78779125213623,2777.889106814767,-1646.44855386347,0.09259630356049223,-0.054881618462115665,3178.964672615841,1065.3663007995247,-46.83162148195464
1498,simulation_07,-77.24597930908203,-11.783249855041504,2005.9248688504915,-1140.9351186068855,0.06686416229501638,-0.03803117062022952,2271.082322021345,909.182020608667,-33.885540805990786
1499,simulation_07,-77.25542449951172,-11.77788257598877,954.5588329871549,-543.4908486312332,0.0318186277662385,-0.01811636162104111,1081.0257458970616,1190.0567601483644,-3.6461010430189162
1600,simulation_08,-77.28427124023438,-11.778212547302246,-2256.438728886251,-580.2207202395446,-0.07521462429620836,-0.019340690674651485,2283.8823467482507,,
1601,simulation_08,-77.29107666015625,-11.76827621459961,-3013.9657918830976,525.8155002430995,-0.10046552639610325,0.017527183341436648,2997.074103892212,1331.6429811334217,
1602,simulation_08,-77.2907485961914,-11.76155948638916,-2977.4482316713666,1273.470083298984,-0.09924827438904556,0.0424490027766328,3180.914602056568,748.5088294100489,36.57996165439363
1603,simulation_08,-77.29686737060547,-11.759249687194824,-3658.543191899473,1530.5791845571625,-0.12195143972998244,0.05101930615190542,3895.0012724252056,714.6497847047964,-71.65223718641136
1604,simulation_08,-77.2993392944336,-11.75830078125,-3933.6987618669377,1636.2041043556299,-0.13112329206223125,0.05454013681185433,4184.2272431919755,289.34904657025965,0.32458405139959723
1605,simulation_08,-77.3036880493164,-11.753829956054688,-4417.7687460689585,2133.8620179387603,-0.14725895820229862,0.07112873393129202,4822.744910346191,687.2116541495764,24.989390903400192
1606,simulation_08,-77.30579376220703,-11.74963665008545,-4652.160527893095,2600.6286233195246,-0.1550720175964365,0.0866876207773175,5244.67760483415,520.1264934176659,17.42005813120602
1607,simulation_08,-77.3105239868164,-11.744192123413086,-5178.692791411083,3206.6715048566602,-0.1726230930470361,0.10688905016188867,5998.98478425569,795.6338198851658,-14.204671698671234
1608,simulation_08,-77.31273651123047,-11.73921012878418,-5424.97401144369,3761.228872723186,-0.180832467048123,0.12537429575743955,6508.107150857552,604.7118968518389,16.885059096003715
1609,simulation_08,-77.31975555419922,-11.738261222839355,-6206.279950857478,3866.8537925216533,-0.20687599836191595,0.12889512641738846,7202.19561266173,772.223119456052,-58.638964338552
1610,simulation_08,-77.33116149902344,-11.740680694580078,-7475.902102404883,3597.5367859601342,-0.24919673674682943,0.11991789286533781,8155.427674714863,1271.905270152323,-20.086540297038255
1611,simulation_08,-77.33990478515625,-11.745800018310547,-8449.13754432684,3027.6929975398602,-0.281637918144228,0.10092309991799533,8808.502810001602,1110.2584815645491,-18.655986696584137
1612,simulation_08,-77.34307861328125,-11.748777389526367,-8802.423708235685,2696.27490747874,-0.2934141236078562,0.08987583024929133,9029.589272978012,479.03601805133377,-12.894899349784339
1613,simulation_08,-77.34556579589844,-11.755967140197754,-9079.277769375787,1895.9670980710566,-0.3026425923125262,0.06319890326903523,9088.517790476562,844.9620692609651,-27.51334291549381
1614,simulation_08,-77.34782409667969,-11.761455535888672,-9330.654462926312,1285.0410544125848,-0.31102181543087704,0.042834701813752825,9224.509506981416,658.6323280118197,3.2308972962622136
1615,simulation_08,-77.3536605834961,-11.770288467407227,-9980.327336460603,301.82697685137475,-0.3326775778820201,0.01006089922837916,9775.086674946277,1170.9973029386495,10.956476593624643
1616,simulation_08,-77.36209869384766,-11.773064613342285,-10919.592954929787,-7.192260870573249,-0.3639864318309929,-0.0002397420290191083,10689.885647061712,970.048431385623,38.525769216418325
1617,simulation_08,-77.36634826660156,-11.779494285583496,-11392.622746509656,-722.8939787411928,-0.37975409155032186,-0.02409646595803976,11176.235067943819,852.4470446369247,-38.51999114784496
1618,simulation_08,-77.37147521972656,-11.781524658203125,-11963.31578051625,-948.8994604004259,-0.398777192683875,-0.03162998201334753,11749.848040719246,602.6552941837948,35.07091620778223
1619,simulation_08,-77.37738800048828,-11.783297538757324,-12621.481109913733,-1146.2429035213813,-0.42071603699712445,-0.03820809678404605,12408.79421717005,673.8428399379112,4.995811551127929
1620,simulation_08,-77.38506317138672,-11.787009239196777,-13475.822169750985,-1559.400881265738,-0.44919407232503283,-0.0519800293755246,13283.850757904338,932.8185621130601,-9.260684730615367
1621,simulation_08,-77.38996124267578,-11.792131423950195,-14021.037836167998,-2129.5631367808815,-0.4673679278722666,-0.07098543789269605,13889.829491089573,780.9838422542031,-20.600914238194548
1622,simulation_08,-77.39260864257812,-11.795562744140625,-14315.726054620807,-2511.5113392280023,-0.47719086848736025,-0.08371704464093341,14237.270759529369,478.6415463021855,-6.046646347516798
1623,simulation_08,-77.39556884765625,-11.799126625061035,-14645.23334211271,-2908.2151837374217,-0.4881744447370903,-0.09694050612458073,14628.467518301228,511.28323507468207,2.0514110694696512
1624,simulation_08,-77.40036010742188,-11.800891876220703,-15178.559570321251,-3104.7093812720577,-0.5059519856773751,-0.1034903127090686,15179.405312668126,557.8100531669908,30.260756192828865
1625,simulation_08,-77.40106964111328,-11.803526878356934,-15257.539409848949,-3398.017575647098,-0.508584646994965,-0.11326725252156994,15317.409663596449,303.3258292977674,-54.607792717916595
1626,simulation_08,-77.4023208618164,-11.803378105163574,-15396.81568600532,-3381.4572867138713,-0.5132271895335107,-0.11271524289046238,15446.75126081174,137.33340211794518,82.15960782425478
1627,simulation_08,-77.4041519165039,-11.807296752929688,-15600.634626721961,-3817.651050987139,-0.5200211542240654,-0.12725503503290464,15741.447947587922,479.6544323479906,-72.34732535964326
1628,simulation_08,-77.40681457519531,-11.809858322143555,-15897.02133634741,-4102.7852565938565,-0.5299007112115803,-0.13675950855312854,16093.322856207431,406.77729610940617,20.91734484542343
1629,simulation_08,-77.40837860107422,-11.812313079833984,-16071.116681542873,-4376.0300239921025,-0.5357038893847624,-0.14586766746640342,16329.198157510811,322.0280335578349,-13.54612487910697
1630,simulation_08,-77.41276550292969,-11.816413879394531,-16559.43289367649,-4832.499526638745,-0.551981096455883,-0.16108331755462482,16914.807100439226,660.9246679013669,14.36813396936006
1631,simulation_08,-77.4136962890625,-11.817665100097656,-16663.040855207448,-4971.775802795116,-0.5554346951735816,-0.16572586009317053,17052.07563212297,172.2855336713454,-10.258104758798709
1632,simulation_08,-77.41889190673828,-11.824231147766113,-17241.377099490917,-5702.657785521194,-0.5747125699830306,-0.19008859285070645,17814.517021750846,924.4593492612374,1.6977658793966839
1633,simulation_08,-77.42096710205078,-11.828725814819336,-17472.371898969774,-6202.969591561572,-0.5824123966323258,-0.2067656530520524,18193.190649439428,549.0257136653969,-13.439355434014487
1634,simulation_08,-77.42399597167969,-11.834778785705566,-17809.522396738554,-6876.739808607675,-0.5936507465579518,-0.22922466028692248,18740.223558029338,750.2386076140341,1.7755210230608895
1635,simulation_08,-77.427001953125,-11.842928886413574,-18144.12515774837,-7783.946406193304,-0.6048041719249457,-0.2594648802064435,19391.071061346334,964.505263135052,-6.2452063820709895
1636,simulation_08,-77.42842864990234,-11.845464706420898,-18302.934082390086,-8066.214407946192,-0.6100978027463362,-0.2688738135982064,19647.65636522923,322.23131379885785,8.990388520329049
1637,simulation_08,-77.43012237548828,-11.850038528442383,-18491.466602552977,-8575.337136944634,-0.6163822200850992,-0.2858445712314878,20028.57749496542,541.5276160754355,-8.917406804920915
1638,simulation_08,-77.4342269897461,-11.853086471557617,-18948.360727992782,-8914.61074867921,-0.631612024266426,-0.2971536916226403,20578.22313161934,561.2964686358071,32.88922160123752
1639,simulation_08,-77.43618774414062,-11.855393409729004,-19166.61684367685,-9171.401382842518,-0.6388872281225616,-0.3057133794280839,20882.404133116936,334.016478078654,-13.056687273139914
1640,simulation_08,-77.44190979003906,-11.853972434997559,-19803.551033416352,-9013.229392390542,-0.6601183677805451,-0.30044097974635137,21377.12372640092,643.1041853588129,64.48356458823474
1641,simulation_08,-77.44493103027344,-11.849496841430664,-20139.85228559881,-8515.040700315962,-0.6713284095199603,-0.2838346900105321,21473.83025082858,597.0928824065996,42.31120270635188
1642,simulation_08,-77.45066833496094,-11.850381851196289,-20778.484966510947,-8613.553188329004,-0.6926161655503649,-0.2871184396109668,22087.289538846795,632.7384985566209,-65.50618154013489
1643,simulation_08,-77.45435333251953,-11.85345458984375,-21188.670584703184,-8955.586848219116,-0.7062890194901061,-0.29851956160730386,22590.83440498692,527.3917165101748,-31.474318752447232
1644,simulation_08,-77.4566421508789,-11.853769302368164,-21443.444260598986,-8990.618228654788,-0.7147814753532995,-0.29968727428849296,22833.753334657693,251.78964198006054,32.434139718995254
1645,simulation_08,-77.45972442626953,-11.852644920349121,-21786.539477471997,-8865.460660370978,-0.7262179825823999,-0.2955153553456993,23094.538136419138,358.3465297544711,28.439708009580784
1646,simulation_08,-77.46678161621094,-11.847862243652344,-22572.091644817385,-8333.089833447044,-0.7524030548272461,-0.2777696611149015,23613.468405346128,935.1405394584253,14.258360891398524
1647,simulation_08,-77.47244262695312,-11.849127769470215,-23202.23186986633,-8473.958445077764,-0.7734077289955443,-0.28246528150259215,24240.400081107302,632.5983333235945,-47.56757583573125
1648,simulation_08,-77.47695922851562,-11.845550537109375,-23704.98525696738,-8075.768420792286,-0.790166175232246,-0.2691922806930762,24568.451930241932,632.9789720132546,51.8485270197923
1649,simulation_08,-77.48023986816406,-11.843267440795898,-24070.160859084688,-7821.631679086224,-0.802338695302823,-0.2607210559695408,24825.167629226708,438.54372731422916,-3.5661538471499625
1650,simulation_08,-77.48355865478516,-11.844442367553711,-24439.582689133604,-7952.415499379402,-0.8146527563044534,-0.26508051664598004,25209.5141512818,384.4839530317098,-55.30175861920759
1651,simulation_08,-77.48487091064453,-11.852319717407227,-24585.652929980526,-8829.261567254114,-0.8195217643326842,-0.2943087189084705,25633.554243732626,888.4233512822077,-60.8536816141974
1652,simulation_08,-77.48503875732422,-11.852202415466309,-24604.336332879553,-8816.204416364457,-0.8201445444293184,-0.2938734805454819,25646.23703897488,22.468497629693612,116.2704353244587
1653,simulation_08,-77.48509979248047,-11.855879783630371,-24611.130297570107,-9225.540788970375,-0.8203710099190036,-0.3075180262990125,25795.875102625272,409.3903713626406,-124.59954693446522
1654,simulation_08,-77.48686218261719,-11.854791641235352,-24807.306028009873,-9104.417137221579,-0.8269102009336624,-0.3034805712407193,25932.559136512795,227.00563056337657,121.31628108462368
1655,simulation_08,-77.48722839355469,-11.859033584594727,-24848.069816153202,-9576.59768321513,-0.8282689938717734,-0.31921992277383765,26139.023680311584,473.8628521752988,-117.41752641079032
1656,simulation_08,-77.4887924194336,-11.859354972839355,-25022.16516134866,-9612.372153538832,-0.8340721720449553,-0.3204124051179611,26310.690857430356,174.09464970973485,73.31238146626399
1657,simulation_08,-77.4891128540039,-11.859046936035156,-25057.83347597408,-9578.083862991189,-0.8352611158658027,-0.3192694620997063,26330.71381858775,48.93041134417056,56.34593991619528
1658,simulation_08,-77.48872375488281,-11.853802680969238,-25014.521951071787,-8994.333678094936,-0.8338173983690595,-0.2998111226031645,26084.45048531583,585.2870904181237,49.66545959158208
1659,simulation_08,-77.48819732666016,-11.853771209716797,-24955.924005615758,-8990.830540051367,-0.8318641335205252,-0.2996943513350456,26029.409959344233,57.455238795705,82.35133582717515
1660,simulation_08,-77.48809051513672,-11.850708961486816,-24944.034567407285,-8649.964592842445,-0.8314678189135761,-0.2883321530947482,25902.804707389863,341.06449473826484,-84.54934271531863
1661,simulation_08,-77.48512268066406,-11.850508689880371,-24613.678034329063,-8627.671896201564,-0.8204559344776354,-0.2875890632067188,25590.71787097159,324.0830714218079,84.1008585552115
1662,simulation_08,-77.48340606689453,-11.846652030944824,-24422.597777407213,-8198.37825231714,-0.8140865925802404,-0.273279275077238,25272.362794102275,468.2578470296289,-62.51689021270727
1663,simulation_08,-77.47776794433594,-11.844788551330566,-23795.005289117227,-7990.950017858642,-0.7931668429705743,-0.26636500059528806,24624.062316927568,648.3066725541283,47.8013469900439
